anonID,fixture_id,team_id,id,period_name,period_tags,rd,position_fb,position_5,position_6,position,total_duration,total_distance,hmld_gen_2,accelerations_total_number,total_acceleration_load,hsr_distance_5m_s,maul,ball_carry,collision,defensive_breakdown,defensive_scrum,offensive_scrum,tackle,offensive_breakdown,attacker,total_scrums,total_breakdowns,turnaround,SYNTH_vhsr_srw,SYNTH_sprints_5m_s,SYNTH_acceleration_density,SYNTH_velocity_b4_average_effort_distance_gen2,SYNTH_velocity_b4_maximum_effort_distance_gen2,SYNTH_total_contact_involvements,SYNTH_scrum_count,SYNTH_spmld_m,SYNTH_contact_involvement_total_count
5e44c1af,fix_bCVDFjyc,team_iBzzBL,31,Second Half,Game - Sub,rd5,Forward,Back Row,Back Row,Back Row,00:24:03,1387.89526,31.45,2,425.69262,0,4,2,0,1,4,2,2,1,0,6,2,7 days,0,0,0.27459,0,0,16,6,3.89,7
5e44c1af,fix_bCVDFjyc,team_iBzzBL,31,Match Total,Game - Sub,rd5,Forward,Back Row,Back Row,Back Row,00:24:03,1387.89526,31.45,2,425.69262,0,4,2,0,1,4,2,2,1,0,6,2,7 days,6.22,6,0.46118,11.95606,17.44092,18,4,36.54,6
5e44c1af,fix_bCVDFjyc,team_iBzzBL,32,First Half,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,00:43:50,2767.41968,147.66,9,905.69031,47.07,6,6,1,1,2,3,8,5,0,5,6,7 days,0,2,0.33823,8.945315,11.49097,48,8,40.59,18
5e44c1af,fix_bCVDFjyc,team_iBzzBL,32,Second Half,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,00:43:03,2366.68726,106.61,6,800.41287,21.96,7,1,0,0,6,2,10,5,2,8,5,7 days,6.58,6,0.34799,12.18185,22.61902,20,0,71.29,13
5e44c1af,fix_bCVDFjyc,team_iBzzBL,32,Match Total,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,01:26:53,5134.10694,254.27,15,1706.10318,69.03,13,7,1,1,8,5,18,10,2,13,11,7 days,0,0,0.31603,0,0,32,9,7.69,14
5e44c1af,fix_bCVDFjyc,team_iBzzBL,33,Second Half,Game - Sub,rd5,Forward,Front Row,Front Row,Front Row,00:10:05,471.73264,32.55,1,163.58486,29.84,2,1,0,1,3,1,2,0,0,4,1,≥ 10,23.21,4,0.48912,13.4997,33.19409,1,0,36.23,2
5e44c1af,fix_bCVDFjyc,team_iBzzBL,33,Match Total,Game - Sub,rd5,Forward,Front Row,Front Row,Front Row,00:10:05,471.73264,32.55,1,163.58486,29.84,2,1,0,1,3,1,2,0,0,4,1,≥ 10,1.14,0,0.29603,0,0,28,5,15.38,16
5e44c1af,fix_bCVDFjyc,team_iBzzBL,35,Second Half,Game - Sub,rd5,Back,Inside Backs,Inside Backs,Centres,00:07:20,487.92291,75.54,6,164.2817,58.24,0,0,0,0,0,0,2,0,0,0,0,7 days,0,2,0.28771,14.45996,14.698,10,7,8.16,1
5e44c1af,fix_bCVDFjyc,team_iBzzBL,35,Match Total,Game - Sub,rd5,Back,Inside Backs,Inside Backs,Centres,00:07:20,487.92291,75.54,6,164.2817,58.24,0,0,0,0,0,0,2,0,0,0,0,7 days,0,12,0.36581,9.3407,14.39941,33,0,125.36,20
5e44c1af,fix_bCVDFjyc,team_iBzzBL,38,First Half,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,00:43:50,2575.46997,34.55,2,753.02438,0,6,3,0,1,2,3,8,4,0,5,5,7 days,69.3,15,0.35923,12.59683,44.13379,38,0,108.28,24
5e44c1af,fix_bCVDFjyc,team_iBzzBL,38,Match Total,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,00:43:50,2575.46997,34.55,2,753.02438,0,6,3,0,1,2,3,8,4,0,5,5,7 days,124.18,11,0.38066,16.22754,28.22021,8,0,92.96,7
5e44c1af,fix_bCVDFjyc,team_iBzzBL,39,First Half,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,00:43:50,2738.55054,149.03999,6,877.97892,83.03,5,6,2,3,2,3,5,8,0,5,11,7 days,53.55,27,0.41712,12.27086,46.80811,20,0,248.49,9
5e44c1af,fix_bCVDFjyc,team_iBzzBL,39,Second Half,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,00:43:03,2302.57007,133,8,751.37115,40.35,5,5,0,4,6,2,3,0,1,8,4,7 days,0,0,0.32141,0,0,32,9,1.15,5
5e44c1af,fix_bCVDFjyc,team_iBzzBL,39,Match Total,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,01:26:53,5041.12061,282.03999,14,1629.35007,123.38,10,11,2,7,8,5,8,8,1,13,15,7 days,80.22,18,0.38786,14.3469,62.34009,20,0,164.16,10
5e44c1af,fix_bCVDFjyc,team_iBzzBL,40,First Half,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,00:43:50,2863.06494,173.58,5,874.08164,93.76,4,4,0,2,2,3,4,6,3,5,8,7 days,0,0,0.31244,0,0,7,3,2.29,3
5e44c1af,fix_bCVDFjyc,team_iBzzBL,40,Second Half,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,00:43:03,2273.28198,94.58,7,789.69261,33.59,7,3,0,0,6,2,8,3,0,8,3,7 days,2.91,7,0.366615,8.88914,25.215,30,0,57.57,19
5e44c1af,fix_bCVDFjyc,team_iBzzBL,40,Match Total,Game - Starter,rd5,Forward,Back Row,Back Row,Back Row,01:26:53,5136.34692,268.16,12,1663.77425,127.35,11,7,0,2,8,5,12,9,3,13,11,7 days,0,0,0.34951,0,0,12,2,5.41,3
5e44c1af,fix_bCVDFjyc,team_iBzzBL,41,First Half,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,00:43:50,2704.57983,182.22,13,866.3591,55.6,3,2,0,1,2,3,11,8,3,5,9,7 days,0,0,0.31039,0,0,24,10,7.78,5
5e44c1af,fix_bCVDFjyc,team_iBzzBL,41,Second Half,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,00:26:58,1553.04724,114.62,7,516.58052,63.7,3,2,0,2,3,0,7,1,0,3,3,7 days,17.47,9,0.411685,13.56717,33.19409,17,0,137.48,11
5e44c1af,fix_bCVDFjyc,team_iBzzBL,41,Match Total,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,01:10:48,4257.62707,296.84,20,1382.93962,119.3,6,4,0,3,5,3,18,9,3,8,12,7 days,7.79,1,0.31173,5.817995,6.11108,19,2,24.45,9
bb5cb461,fix_ph9LbRbI,team_UbIB7L,1,Second Half,Game - Sub,sf,Forward,Front Row,Front Row,Front Row,00:23:02,1421.05359,59.58,10,463.90895,0,2,2,1,1,0,5,5,3,2,5,4,6 days,93.59,21,0.43524,13.6723,62.34009,27,8,171.91,17
bb5cb461,fix_ph9LbRbI,team_UbIB7L,1,Match Total,Game - Sub,sf,Forward,Front Row,Front Row,Front Row,00:23:02,1421.05359,59.58,10,463.90895,0,2,2,1,1,0,5,5,3,2,5,4,6 days,0,1,0.38008,7.81909,7.13794,39,9,23.15,7
bb5cb461,fix_ph9LbRbI,team_UbIB7L,3,First Half,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,00:40:15,2768.3313,212.24001,12,781.87127,122.61,0,3,0,1,0,0,1,0,0,0,1,6 days,484.00001,61,0.37461,16.49026,73.98096,41,0,394.49999,25
bb5cb461,fix_ph9LbRbI,team_UbIB7L,3,Second Half,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,00:39:59,2696.25269,148.52,9,820.79016,54.8,0,2,0,0,0,0,4,4,0,0,4,6 days,0,4,0.3038,10.79012,24.79614,17,5,43.7,8
bb5cb461,fix_ph9LbRbI,team_UbIB7L,3,Match Total,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,01:20:14,5464.58399,360.76001,21,1602.66143,177.41,0,5,0,1,0,0,5,4,0,0,5,6 days,77.81,4,0.35495,25.05347,55.71692,9,0,100.84,4
bb5cb461,fix_ph9LbRbI,team_UbIB7L,4,First Half,Game - Starter,sf,Forward,Locks,Locks,Second Row,00:40:15,2612.21606,41.38,1,776.44139,0,6,0,0,0,4,6,6,12,2,10,12,6 days,65.51,18,0.367,13.6723,46.80811,27,0,169.95,17
bb5cb461,fix_ph9LbRbI,team_UbIB7L,4,Second Half,Game - Starter,sf,Forward,Locks,Locks,Second Row,00:43:27,2754.64307,64.73,2,875.73478,0,3,4,0,0,1,10,12,11,3,11,11,6 days,0,0,0.2873,0,0,27,5,13.1,21
bb5cb461,fix_ph9LbRbI,team_UbIB7L,4,Match Total,Game - Starter,sf,Forward,Locks,Locks,Second Row,01:23:42,5366.85913,106.11,3,1652.17617,0,9,4,0,0,5,16,18,23,5,21,23,6 days,0,0,0.32916,0,0,37,11,2.78,16
bb5cb461,fix_ph9LbRbI,team_UbIB7L,6,First Half,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,00:40:15,2785.77441,491.92999,32,995.74251,327.28,0,1,0,1,0,0,7,4,1,0,5,6 days,0,0,0.44799,0,0,8,2,6.51,3
bb5cb461,fix_ph9LbRbI,team_UbIB7L,6,Second Half,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,00:43:27,2950.69678,464.85001,27,947.01996,281.4,0,2,1,2,0,0,7,1,1,0,3,6 days,274.62,27,0.369425,18.45452,40.23193,21,0,285.91,11
bb5cb461,fix_ph9LbRbI,team_UbIB7L,6,Match Total,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,01:23:42,5736.47119,956.78,59,1942.76247,608.68,0,3,1,3,0,0,14,5,2,0,8,6 days,172.46,33,0.36127,11.699565,36.10693,23,0,189.33,13
bb5cb461,fix_ph9LbRbI,team_UbIB7L,7,Second Half,Game - Sub,sf,Back,Inside Backs,Scrum Halve,Halves,00:16:20,1252.96985,131.52,6,419.88839,11.68,0,0,0,0,0,0,3,3,0,0,3,≥ 10,0,0,0.29501,0,0,21,6,14.01,7
bb5cb461,fix_ph9LbRbI,team_UbIB7L,7,Match Total,Game - Sub,sf,Back,Inside Backs,Scrum Halve,Halves,00:16:20,1252.96985,131.52,6,419.88839,11.68,0,0,0,0,0,0,3,3,0,0,3,≥ 10,0,1,0.37579,3.44702,6.23999,15,5,18.68,6
bb5cb461,fix_ph9LbRbI,team_UbIB7L,9,Second Half,Game - Sub,sf,Forward,Back Row,Back Row,Back Row,00:07:43,488.34802,60.91,4,182.65082,29.09,0,0,0,0,0,2,5,0,0,2,0,6 days,212.54,34,0.3629,13.645025,35.12695,13,0,192.36,10
bb5cb461,fix_ph9LbRbI,team_UbIB7L,9,Match Total,Game - Sub,sf,Forward,Back Row,Back Row,Back Row,00:07:43,488.34802,60.91,4,182.65082,29.09,0,0,0,0,0,2,5,0,0,2,0,6 days,60.37,16,0.360655,11.04113,34.19495,23,0,153.69,14
bb5cb461,fix_ph9LbRbI,team_UbIB7L,14,Second Half,Game - Sub,sf,Forward,Front Row,Front Row,Front Row,00:07:43,425.24106,10.7,0,158.68624,0,1,0,0,0,0,4,1,2,0,4,2,6 days,0,2,0.44316,20.52246,24.11694,4,0,21.4,3
bb5cb461,fix_ph9LbRbI,team_UbIB7L,14,Match Total,Game - Sub,sf,Forward,Front Row,Front Row,Front Row,00:07:43,425.24106,10.7,0,158.68624,0,1,0,0,0,0,4,1,2,0,4,2,6 days,40.41,11,0.3757,15.81958,37.44995,8,0,81.38,5
bb5cb461,fix_ph9LbRbI,team_UbIB7L,15,First Half,Game - Starter,sf,Back,Inside Backs,Inside Backs,Halves,00:40:15,3032.4939,297.94,16,923.96455,145.75,0,3,1,0,0,0,2,0,0,0,0,6 days,15.17,9,0.29375,7.42608,27.08301,61,17,88,25
bb5cb461,fix_ph9LbRbI,team_UbIB7L,15,Second Half,Game - Starter,sf,Back,Inside Backs,Inside Backs,Halves,00:43:27,3140.45923,235.53999,11,1037.1825,102.36,0,5,0,2,0,0,6,3,0,0,5,6 days,15.19,8,0.39785,12.41646,40.81885,16,0,44.55,9
bb5cb461,fix_ph9LbRbI,team_UbIB7L,15,Match Total,Game - Starter,sf,Back,Inside Backs,Inside Backs,Halves,01:23:42,6172.95313,533.47999,27,1961.14705,248.11,0,8,1,2,0,0,8,3,0,0,5,6 days,0,1,0.31139,1.77197,3.15112,40,10,7.78,14
bb5cb461,fix_ph9LbRbI,team_UbIB7L,18,First Half,Game - Starter,sf,Back,Outside Backs,Outside Backs,Centres,00:40:15,3118.33325,456.32999,29,1032.58571,310.15001,0,0,1,1,0,0,13,6,1,0,7,6 days,155.84,14,0.37326,15.34807,71.10498,48,0,125.69,22
bb5cb461,fix_ph9LbRbI,team_UbIB7L,18,Second Half,Game - Starter,sf,Back,Outside Backs,Outside Backs,Centres,00:43:27,3096.49438,400.14999,20,1035.86719,237.92999,0,6,1,2,0,0,9,3,1,0,5,6 days,0,3,0.39449,8.88914,14.216,8,0,24.79,10
bb5cb461,fix_ph9LbRbI,team_UbIB7L,18,Match Total,Game - Starter,sf,Back,Outside Backs,Outside Backs,Centres,01:23:42,6214.82763,856.47998,49,2068.4529,548.08,0,6,2,3,0,0,22,9,2,0,12,6 days,0,1,0.35246,23.88599,24.41699,29,4,38.73,12
bb5cb461,fix_ph9LbRbI,team_UbIB7L,19,Second Half,Game - Sub,sf,Forward,Front Row,Front Row,Front Row,00:07:43,425.03607,11.33,1,144.66037,0,2,0,0,0,0,4,1,0,0,4,0,6 days,21.49,10,0.27568,16.2582,20.41299,30,0,73.56,16
bb5cb461,fix_ph9LbRbI,team_UbIB7L,19,Match Total,Game - Sub,sf,Forward,Front Row,Front Row,Front Row,00:07:43,425.03607,11.33,1,144.66037,0,2,0,0,0,0,4,1,0,0,4,0,6 days,0,2,0.33786,10.9457,12.95801,19,4,8.16,7
bb5cb461,fix_ph9LbRbI,team_UbIB7L,20,First Half,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,00:40:15,2318.82202,45.63,3,778.49527,0,5,7,0,0,4,6,6,6,3,10,6,6 days,303.88,40,0.3629,24.22613,97.41602,28,0,355.85,20
bb5cb461,fix_ph9LbRbI,team_UbIB7L,20,Second Half,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,00:34:37,2048.82495,41.38,1,659.99572,0,1,7,1,0,1,6,7,11,2,7,11,6 days,0,0,0.2831,0,0,33,12,13.1,8
bb5cb461,fix_ph9LbRbI,team_UbIB7L,20,Match Total,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,01:14:52,4367.64697,87.01,4,1438.49099,0,6,14,1,0,5,12,13,17,5,17,17,6 days,0,1,0.33969,13.17297,14.448,10,2,12.7,2
bb5cb461,fix_ph9LbRbI,team_UbIB7L,22,First Half,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,00:40:15,2980.71606,390.94,25,958.37553,203.46001,0,2,0,1,0,0,5,2,0,0,3,≥ 10,0,1,0.37579,7.66504,7.13794,13,1,18.01,9
bb5cb461,fix_ph9LbRbI,team_UbIB7L,22,Second Half,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,00:26:11,1887.57007,235.75999,9,573.71216,205.43001,0,1,1,1,0,0,4,2,1,0,3,≥ 10,9.86,7,0.30562,12.3817,22.61902,41,8,91.19,16
bb5cb461,fix_ph9LbRbI,team_UbIB7L,22,Match Total,Game - Starter,sf,Back,Outside Backs,Outside Backs,Back Three,01:06:26,4868.28613,626.69999,34,1532.08769,408.89002,0,3,1,2,0,0,9,4,1,0,6,≥ 10,18.44,4,0.29303,8.72785,18.89795,31,11,48.58,12
bb5cb461,fix_ph9LbRbI,team_UbIB7L,23,Second Half,Game - Sub,sf,Forward,Locks,Locks,Second Row,00:16:20,1108.62854,59.78,7,410.63356,18.63,2,2,0,0,0,4,4,4,1,4,4,≥ 10,0,2,0.29333,15.81104,25.58105,29,6,15.75,11
bb5cb461,fix_ph9LbRbI,team_UbIB7L,23,Match Total,Game - Sub,sf,Forward,Locks,Locks,Second Row,00:16:20,1108.62854,59.78,7,410.63356,18.63,2,2,0,0,0,4,4,4,1,4,4,≥ 10,206.44999,50,0.364375,16.21834,35.12695,28,0,465.6,19
bb5cb461,fix_ph9LbRbI,team_UbIB7L,25,First Half,Game - Starter,sf,Forward,Locks,Locks,Second Row,00:40:15,2555.99121,74.9,5,791.07035,10.11,6,1,2,0,4,6,5,11,6,10,11,6 days,0,2,0.32428,6.586485,11.56201,21,7,15.75,8
bb5cb461,fix_ph9LbRbI,team_UbIB7L,25,Second Half,Game - Starter,sf,Forward,Locks,Locks,Second Row,00:26:11,1686.9502,37.92,2,523.22198,1.44,1,0,0,2,1,6,1,6,3,7,8,6 days,71.06,15,0.320475,12.59683,71.10498,45,0,108.28,32
bb5cb461,fix_ph9LbRbI,team_UbIB7L,25,Match Total,Game - Starter,sf,Forward,Locks,Locks,Second Row,01:06:26,4242.94141,112.82,7,1314.29233,11.55,7,1,2,2,5,12,6,17,9,17,19,6 days,54.43,7,0.26852,19.21289,46.15894,13,0,108.3,11
bb5cb461,fix_ph9LbRbI,team_UbIB7L,26,First Half,Game - Starter,sf,Back,Inside Backs,Inside Backs,Centres,00:40:15,2644.57397,171.47,14,857.84574,40.05,1,9,0,1,0,0,8,6,2,0,7,6 days,14.57,3,0.35828,9.65165,23.37402,46,8,58.92,22
bb5cb461,fix_ph9LbRbI,team_UbIB7L,26,Second Half,Game - Starter,sf,Back,Inside Backs,Inside Backs,Centres,00:33:46,2402.27026,158.10001,9,751.84097,57.42,0,5,0,3,0,0,7,9,3,0,12,6 days,0,0,0.29603,0,0,21,9,15.36,13
bb5cb461,fix_ph9LbRbI,team_UbIB7L,26,Match Total,Game - Starter,sf,Back,Inside Backs,Inside Backs,Centres,01:14:01,5046.84423,329.57001,23,1609.68671,97.47,1,14,0,4,0,0,15,15,5,0,19,6 days,5.28,8,0.37752,9.98495,20.785,25,0,114.22,13
bb5cb461,fix_ph9LbRbI,team_UbIB7L,28,First Half,Game - Starter,sf,Back,Inside Backs,Scrum Halve,Halves,00:40:15,2996.80273,403.78,21,997.58896,202.88001,0,1,1,1,0,0,9,6,0,0,7,6 days,41.62,16,0.33795,11.12395,23.00781,30,0,85.51,17
bb5cb461,fix_ph9LbRbI,team_UbIB7L,28,Second Half,Game - Starter,sf,Back,Inside Backs,Scrum Halve,Halves,00:43:27,2844.02783,286.42999,23,929.60815,178.91,0,3,1,2,0,0,7,4,1,0,6,6 days,0,0,0.30458,0,0,7,2,3.4,4
bb5cb461,fix_ph9LbRbI,team_UbIB7L,28,Match Total,Game - Starter,sf,Back,Inside Backs,Scrum Halve,Halves,01:23:42,5840.83056,690.20999,44,1927.19711,381.79001,0,4,2,3,0,0,16,10,1,0,13,6 days,0,1,0.28579,4.505,5.51904,33,8,22.07,10
bb5cb461,fix_ph9LbRbI,team_UbIB7L,29,Second Half,Game - Sub,sf,Back,Outside Backs,Outside Backs,Back Three,00:01:21,145.62,35.02,3,51.2738,19.05,0,0,0,0,0,0,0,0,0,0,0,6 days,0,2,0.42846,5.39044,7.62195,8,2,17.29,4
bb5cb461,fix_ph9LbRbI,team_UbIB7L,29,Match Total,Game - Sub,sf,Back,Outside Backs,Outside Backs,Back Three,00:01:21,145.62,35.02,3,51.2738,19.05,0,0,0,0,0,0,0,0,0,0,0,6 days,6.58,6,0.40117,10.028605,12.86804,7,0,31.36,7
bb5cb461,fix_ph9LbRbI,team_UbIB7L,31,Second Half,Game - Sub,sf,Forward,Back Row,Back Row,Back Row,00:16:20,1127.46985,21.88,3,354.38511,0,1,4,0,2,0,4,5,2,0,4,4,6 days,212.54,35,0.386875,14.16388,61.427,44,0,296.09,18
bb5cb461,fix_ph9LbRbI,team_UbIB7L,31,Match Total,Game - Sub,sf,Forward,Back Row,Back Row,Back Row,00:16:20,1127.46985,21.88,3,354.38511,0,1,4,0,2,0,4,5,2,0,4,4,6 days,0,2,0.329965,4.82996,7.15201,52,16,34.12,22
bb5cb461,fix_ph9LbRbI,team_UbIB7L,32,First Half,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,00:40:15,2615.84985,109.61,9,840.72676,24.86,6,3,1,0,4,6,8,7,3,10,7,6 days,50.19,10,0.34267,17.46746,56.6001,9,0,98.32,5
bb5cb461,fix_ph9LbRbI,team_UbIB7L,32,Second Half,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,00:27:48,1773.59326,79.19,8,571.13293,1.52,1,7,0,1,1,6,2,5,1,7,6,6 days,0,0,0.32916,0,0,80,13,5.19,30
bb5cb461,fix_ph9LbRbI,team_UbIB7L,32,Match Total,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,01:08:03,4389.44311,188.8,17,1411.85969,26.38,7,10,1,1,5,12,10,12,4,17,13,6 days,0,1,0.30001,10.07996,9.32593,41,12,11.83,18
bb5cb461,fix_ph9LbRbI,team_UbIB7L,38,First Half,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,00:40:15,2442.35962,34.39,4,673.63724,0,6,3,1,0,4,6,6,7,1,10,7,6 days,109.34,25,0.37726,12.552095,35.75293,24,0,137.79,17
bb5cb461,fix_ph9LbRbI,team_UbIB7L,38,Second Half,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,00:20:59,1188.33398,23.16,2,343.77173,5.04,1,2,0,0,1,5,2,4,1,6,4,6 days,0,0,0.36162,0,0,18,1,6.51,12
bb5cb461,fix_ph9LbRbI,team_UbIB7L,38,Match Total,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,01:01:14,3630.6936,57.55,6,1017.40897,5.04,7,5,1,0,5,11,8,11,2,16,11,6 days,0,0,0.31757,0,0,73,27,3.89,30
bb5cb461,fix_ph9LbRbI,team_UbIB7L,39,First Half,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,00:40:15,2392.40796,124.02,7,738.30053,37.81,3,6,0,6,4,6,7,1,0,10,7,6 days,0,1,0.30001,8.8805,10.07996,48,15,10.15,0
bb5cb461,fix_ph9LbRbI,team_UbIB7L,39,Second Half,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,00:43:27,2494.4082,56.61,4,772.4895,14.12,1,7,0,2,1,8,6,7,4,9,9,6 days,0,7,0.33279,10.20343,29.23999,3,0,41.59,2
bb5cb461,fix_ph9LbRbI,team_UbIB7L,39,Match Total,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,01:23:42,4886.81616,180.63,11,1510.79003,51.93,4,13,0,8,5,14,13,8,4,19,16,6 days,10.99,5,0.29998,9.78499,15.29492,22,7,51.48,13
bb5cb461,fix_ph9LbRbI,team_UbIB7L,40,First Half,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,00:40:15,2495.80371,193.21001,4,857.46229,87.38,4,4,1,3,4,6,9,7,1,10,10,6 days,131.06,18,0.40884,14.512575,43.15088,6,0,164.46,2
bb5cb461,fix_ph9LbRbI,team_UbIB7L,40,Second Half,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,00:43:27,2647.34204,127.3,9,881.763,9.76,3,8,0,3,1,10,6,4,0,11,7,6 days,15.84,5,0.34468,6.86181,19.633,67,12,77.64,34
bb5cb461,fix_ph9LbRbI,team_UbIB7L,40,Match Total,Game - Starter,sf,Forward,Back Row,Back Row,Back Row,01:23:42,5143.14575,320.51001,13,1739.22529,97.14,7,12,1,6,5,16,15,11,1,21,17,6 days,218.04,50,0.399295,14.998435,53.96484,41,0,333.2,26
bb5cb461,fix_ph9LbRbI,team_UbIB7L,41,First Half,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,00:40:15,2473.05493,145.31,16,815.08271,1.32,5,3,0,2,4,6,7,7,1,10,9,6 days,0,2,0.33786,3.856225,9.76599,83,22,34.12,35
bb5cb461,fix_ph9LbRbI,team_UbIB7L,41,Second Half,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,00:34:30,2115.95703,142.28999,14,689.05321,40.47,1,3,1,0,1,6,7,12,5,7,12,6 days,2.57,3,0.40274,18.01868,26.68201,43,9,44.18,14
bb5cb461,fix_ph9LbRbI,team_UbIB7L,41,Match Total,Game - Starter,sf,Forward,Front Row,Front Row,Front Row,01:14:45,4589.01196,287.59999,30,1504.13592,41.79,6,6,1,2,5,12,14,19,6,17,21,6 days,0,0,0.29362,0,0,16,3,3.63,3
f802acac,fix_0c9LdXTf,team_iBzzBL,4,First Half,Game - Starter,rd1,Forward,Locks,Locks,Second Row,00:47:11,3114.18066,163.69,11,895.38944,52.42,3,5,0,0,6,4,4,11,0,10,11,7 days,72.98,8,0.34955,17.19908,56.6001,15,0,131.93,8
f802acac,fix_0c9LdXTf,team_iBzzBL,4,Second Half,Game - Starter,rd1,Forward,Locks,Locks,Second Row,00:25:41,1795.70959,67.6,6,526.67667,7.64,3,3,0,0,1,0,3,8,1,1,8,7 days,14.57,4,0.342,11.901,18.90698,45,16,74.52,19
f802acac,fix_0c9LdXTf,team_iBzzBL,4,Match Total,Game - Starter,rd1,Forward,Locks,Locks,Second Row,01:12:52,4909.89025,231.29,17,1422.06611,60.06,6,8,0,0,7,4,7,19,1,11,19,7 days,0,2,0.33786,10.9457,13.63794,1,0,10.62,1
f802acac,fix_0c9LdXTf,team_iBzzBL,6,First Half,Game - Starter,rd1,Back,Outside Backs,Outside Backs,Back Three,00:47:11,3667.71851,730.5,31,1144.23882,613.46001,0,5,1,0,0,0,3,2,0,0,2,7 days,20.04,4,0.31628,16.8483,48.48608,6,1,25.88,2
f802acac,fix_0c9LdXTf,team_iBzzBL,6,Second Half,Game - Starter,rd1,Back,Outside Backs,Outside Backs,Back Three,00:50:07,3142.31714,612.5,42,1169.34832,386.2,0,3,1,3,0,0,7,8,0,0,11,7 days,0,4,0.33664,10.48425,30.052,15,5,52.77,6
f802acac,fix_0c9LdXTf,team_iBzzBL,6,Match Total,Game - Starter,rd1,Back,Outside Backs,Outside Backs,Back Three,01:37:18,6810.03565,1343,73,2313.58714,999.66001,0,8,2,3,0,0,10,10,0,0,13,7 days,0,0,0.29476,0,0,5,3,6.09,0
f802acac,fix_0c9LdXTf,team_iBzzBL,7,Second Half,Game - Sub,rd1,Back,Inside Backs,Scrum Halve,Halves,00:32:48,2011.04163,213.71001,11,675.13311,94.33,0,5,2,0,0,0,5,1,0,0,1,≥ 10,40.41,17,0.37152,12.6902,35.87903,17,0,182.18,10
f802acac,fix_0c9LdXTf,team_iBzzBL,7,Match Total,Game - Sub,rd1,Back,Inside Backs,Scrum Halve,Halves,00:32:48,2011.04163,213.71001,11,675.13311,94.33,0,5,2,0,0,0,5,1,0,0,1,≥ 10,20.13,9,0.37962,13.56717,31.79199,13,0,90.88,12
f802acac,fix_0c9LdXTf,team_iBzzBL,8,First Half,Game - Starter,rd1,Back,Outside Backs,Outside Backs,Back Three,00:47:11,3553.39209,513.62,20,1006.42574,431.29,0,1,1,1,0,0,6,1,0,0,2,7 days,26.38,13,0.36506,10.49406,27.40234,17,0,122.08,11
f802acac,fix_0c9LdXTf,team_iBzzBL,8,Second Half,Game - Starter,rd1,Back,Outside Backs,Outside Backs,Back Three,00:16:35,1414.23291,199.88,11,391.95276,154.08,0,2,0,0,0,0,1,1,0,0,1,7 days,93.59,21,0.4045,12.12563,39.36914,18,0,154.21,8
f802acac,fix_0c9LdXTf,team_iBzzBL,8,Match Total,Game - Starter,rd1,Back,Outside Backs,Outside Backs,Back Three,01:03:46,4967.625,713.5,31,1398.3785,585.37,0,3,1,1,0,0,7,2,0,0,3,7 days,133.48,23,0.36466,12.17687,39.94092,23,0,154.21,14
f802acac,fix_0c9LdXTf,team_iBzzBL,9,First Half,Game - Starter,rd1,Forward,Back Row,Back Row,Back Row,00:47:11,3272.4314,426.48999,22,1086.36974,290.9,1,5,2,1,6,4,7,11,3,10,12,7 days,3.12,4,0.45182,9.19147,17.79688,6,2,25.78,5
