anonID,fixture_id,team_id,id,period_name,period_tags,rd,start_time,position_fb,position_5,position_6,position,total_duration,total_distance,hmld_gen_2,accelerations_total_number,total_acceleration_load,hsr_distance_5m_s,game_start_time,end_time,ball_carry,defensive_breakdown,tackle,offensive_breakdown,collision,attacker,maul,na,defensive_scrum,offensive_scrum,bip,bop,half,bip_bin,bop_bin,wr_ratio,w_r,wr_bin,bip_sec,bop_sec,turnaround,total_scrums,total_breakdowns,SYNTH_spmld_m,SYNTH_acceleration_density,SYNTH_contact_involvement_total_count,SYNTH_scrum_count,SYNTH_sprints_5m_s,SYNTH_velocity_b4_average_effort_distance_gen2,SYNTH_velocity_b4_maximum_effort_distance_gen2,SYNTH_vhsr_srw,SYNTH_total_contact_involvements
a92d37c4,fix_qaJKZW6K,team_WToSrG,6,BIP,Game - Starter,rd4,14:32:29,Back,Outside Backs,Outside Backs,Back Three,00:00:07,5.77559,1.19,0,3.06826,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,0,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,0,0,2.41,0.48152,0,0,1,7.53003,7.55103,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,4,BIP,Game - Starter,rd4,14:32:29,Forward,Locks,Locks,Second Row,00:00:07,3.05996,0,0,1.37446,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,1,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,1,0,0,0.53135,0,0,0,0,0,0,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,21,BIP,Game - Sub,rd4,14:32:29,Back,Inside Backs,Scrum Halve,Halves,00:00:07,8.98096,0.75,0,5.00934,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,0,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,0,0,13.06,0.80135,2,1,1,23.17383,23.3877,14.94,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,32,BIP,Game - Starter,rd4,14:32:29,Forward,Front Row,Front Row,Front Row,00:00:07,3.17832,0,0,1.04382,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,1,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,≥ 10,1,0,0.7,0.62119,0,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,20,BIP,Game - Sub,rd4,14:32:29,Forward,Front Row,Front Row,Front Row,00:00:07,4.07583,0,0,2.27507,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,1,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,1,0,12.88,0.88151,0,0,1,11.49097,11.59009,2.72,3
a92d37c4,fix_qaJKZW6K,team_WToSrG,29,BIP,Game - Sub,rd4,14:32:29,Back,Outside Backs,Outside Backs,Back Three,00:00:07,3.44106,0,0,1.86941,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,0,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,≥ 10,0,0,0,0.4837,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,34,BIP,Game - Starter,rd4,14:32:29,Back,Outside Backs,Outside Backs,Centres,00:00:07,4.30322,1.73,0,2.70396,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,0,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,0,0,0.32,0.59614,1,0,0,0,0,0,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,15,BIP,Game - Starter,rd4,14:32:29,Back,Inside Backs,Inside Backs,Halves,00:00:07,2.49517,0,0,1.2907,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,0,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,0,0,15.13,0.87598,0,0,1,19.99902,19.82602,8.41,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,11,BIP,Game - Sub,rd4,14:32:29,Forward,Back Row,Back Row,Back Row,00:00:07,7.101,0,0,2.48394,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,1,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,1,0,0.89,0.81859,1,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,41,BIP,Game - Sub,rd4,14:32:29,Forward,Front Row,Front Row,Front Row,00:00:07,3.44375,0,0,1.45586,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,1,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,≥ 10,1,0,0,0.4233,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,39,BIP,Game - Starter,rd4,14:32:29,Forward,Back Row,Back Row,Back Row,00:00:07,2.19141,0,0,1.05625,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,1,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,1,0,0,0.60431,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,36,BIP,Game - Starter,rd4,14:32:29,Back,Inside Backs,Inside Backs,Centres,00:00:07,7.2083,0,0,2.8181,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,0,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,0,0,0,0.36776,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,16,BIP,Game - Starter,rd4,14:32:29,Back,Outside Backs,Outside Backs,Back Three,00:00:07,1.5083,0,0,1.00641,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,0,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,0,0,3.3,0.90082,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,10,BIP,Game - Sub,rd4,14:32:29,Forward,Locks,Locks,Second Row,00:00:07,3.79492,0,0,1.90845,0,13:05:21,14:32:36,0,0,0,0,0,0,0,0,0,1,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,1,0,0.77,0.74194,0,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,40,BIP,Game - Starter,rd4,14:32:29,Forward,Back Row,Back Row,Back Row,00:00:07,13.18115,7.9,0,5.72253,1.84,13:05:21,14:32:36,1,0,0,0,0,0,0,0,0,1,00:00:07,00:00:22,Second Half,0-15,16-30,3.142857143,01:03.1,1:3+,7,22,7 days,1,0,0.53,0.70216,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,6,BIP,Game - Starter,rd4,14:32:58,Back,Outside Backs,Outside Backs,Back Three,00:00:13,17.70171,0,0,4.12079,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0.8,0.64052,1,1,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,4,BIP,Game - Starter,rd4,14:32:58,Forward,Locks,Locks,Second Row,00:00:13,0.85303,0,0,0.87195,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0,0.41163,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,21,BIP,Game - Sub,rd4,14:32:58,Back,Inside Backs,Scrum Halve,Halves,00:00:13,4.60693,0,0,2.98151,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,2.67,0.57464,1,0,1,12.00299,11.90308,5.92,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,32,BIP,Game - Starter,rd4,14:32:58,Forward,Front Row,Front Row,Front Row,00:00:13,1.52649,0,0,1.32111,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,≥ 10,0,0,7.58,0.49217,0,0,1,3.32495,3.32098,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,20,BIP,Game - Sub,rd4,14:32:58,Forward,Front Row,Front Row,Front Row,00:00:13,6.46802,0,0,2.28473,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,3.32,0.52837,1,0,0,0,0,0,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,29,BIP,Game - Sub,rd4,14:32:58,Back,Outside Backs,Outside Backs,Back Three,00:00:13,7.93457,0,0,3.74158,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,≥ 10,0,0,5.01,0.45963,0,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,34,BIP,Game - Starter,rd4,14:32:58,Back,Outside Backs,Outside Backs,Centres,00:00:13,4.14014,0,0,2.46143,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0,0.69543,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,15,BIP,Game - Starter,rd4,14:32:58,Back,Inside Backs,Inside Backs,Halves,00:00:13,0.69775,0,0,0,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0,0.55301,0,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,11,BIP,Game - Sub,rd4,14:32:58,Forward,Back Row,Back Row,Back Row,00:00:13,2.28796,0,0,1.67847,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0,0.50827,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,41,BIP,Game - Sub,rd4,14:32:58,Forward,Front Row,Front Row,Front Row,00:00:13,0.93218,0,0,0.93523,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,≥ 10,0,0,0,0.33893,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,39,BIP,Game - Starter,rd4,14:32:58,Forward,Back Row,Back Row,Back Row,00:00:13,9.89131,0,0,1.54612,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,7.65,0.6314,0,0,1,15.29492,15.24609,12.15,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,36,BIP,Game - Starter,rd4,14:32:58,Back,Inside Backs,Inside Backs,Centres,00:00:13,4.65254,0,0,2.63394,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0,0.42305,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,16,BIP,Game - Starter,rd4,14:32:58,Back,Outside Backs,Outside Backs,Back Three,00:00:13,10.65742,0,0,3.29607,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0,0.43968,0,0,0,0,0,0,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,10,BIP,Game - Sub,rd4,14:32:58,Forward,Locks,Locks,Second Row,00:00:13,4.66262,0,0,1.19106,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0,0.25138,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,40,BIP,Game - Starter,rd4,14:32:58,Forward,Back Row,Back Row,Back Row,00:00:13,1.60132,0,0,1.23628,0,13:05:21,14:33:11,0,0,0,0,0,0,0,0,0,0,00:00:13,00:00:42,Second Half,0-15,31-45,3.230769231,01:03.2,1:3+,13,42,7 days,0,0,0.7,0.62119,0,0,0,0,0,0,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,6,BIP,Game - Starter,rd4,14:33:53,Back,Outside Backs,Outside Backs,Back Three,00:00:11,0,0,0,0,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,0,0.19305,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,4,BIP,Game - Starter,rd4,14:33:53,Forward,Locks,Locks,Second Row,00:00:11,0,0,0,0,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,10.35,1.12088,0,0,1,2.86298,2.85889,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,21,BIP,Game - Sub,rd4,14:33:53,Back,Inside Backs,Scrum Halve,Halves,00:00:11,0.21387,0,0,0.06909,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,0,0,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,32,BIP,Game - Starter,rd4,14:33:53,Forward,Front Row,Front Row,Front Row,00:00:11,0.49487,0,0,0.12732,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,≥ 10,0,0,10.2,0.57212,1,0,2,10.275,12.97217,8.92,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,20,BIP,Game - Sub,rd4,14:33:53,Forward,Front Row,Front Row,Front Row,00:00:11,0,0,0,0,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,0,0.44678,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,29,BIP,Game - Sub,rd4,14:33:53,Back,Outside Backs,Outside Backs,Back Three,00:00:11,0.23596,0,0,0.20764,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,≥ 10,0,0,0,0.79106,1,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,34,BIP,Game - Starter,rd4,14:33:53,Back,Outside Backs,Outside Backs,Centres,00:00:11,0.70313,0,0,0.46533,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,0,0.06422,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,15,BIP,Game - Starter,rd4,14:33:53,Back,Inside Backs,Inside Backs,Halves,00:00:11,2.38867,0,0,2.01016,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,9.53,0.83859,1,0,1,5.67505,5.64203,0,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,11,BIP,Game - Sub,rd4,14:33:53,Forward,Back Row,Back Row,Back Row,00:00:11,0,0,0,0,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,0,0.41104,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,41,BIP,Game - Sub,rd4,14:33:53,Forward,Front Row,Front Row,Front Row,00:00:11,0.19922,0,0,0,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,≥ 10,0,0,1.81,0.97965,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,39,BIP,Game - Starter,rd4,14:33:53,Forward,Back Row,Back Row,Back Row,00:00:11,0.38281,0,0,0.20044,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,3.73,0.68038,0,0,0,0,0,0,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,36,BIP,Game - Starter,rd4,14:33:53,Back,Inside Backs,Inside Backs,Centres,00:00:11,1.16309,0,0,0.90369,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,0,0.51984,1,0,0,0,0,0,2
a92d37c4,fix_qaJKZW6K,team_WToSrG,16,BIP,Game - Starter,rd4,14:33:53,Back,Outside Backs,Outside Backs,Back Three,00:00:11,0,0,0,0,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,0,0.00113,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,10,BIP,Game - Sub,rd4,14:33:53,Forward,Locks,Locks,Second Row,00:00:11,0,0,0,0,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,0,1.14024,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,40,BIP,Game - Starter,rd4,14:33:53,Forward,Back Row,Back Row,Back Row,00:00:11,0.34717,0,0,0.18369,0,13:05:21,14:34:04,0,0,0,0,0,0,0,0,0,0,00:00:11,00:02:12,Second Half,0-15,121-150,12,01:12,1:3+,11,132,7 days,0,0,7.21,0.95872,0,0,1,3.27905,3.33911,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,6,BIP,Game - Starter,rd4,14:36:16,Back,Outside Backs,Outside Backs,Back Three,00:00:16,20.93066,1.06,0,7.02887,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,12.94,0.64103,0,0,1,8.97498,8.93604,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,4,BIP,Game - Starter,rd4,14:36:16,Forward,Locks,Locks,Second Row,00:00:16,44.104,3.75,0,11.52979,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,1.35,1.03108,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,21,BIP,Game - Sub,rd4,14:36:16,Back,Inside Backs,Scrum Halve,Halves,00:00:16,34.24526,9.75,0,12.11996,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,10.39,0.61908,1,0,1,10.32422,10.27783,3.45,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,32,BIP,Game - Starter,rd4,14:36:16,Forward,Front Row,Front Row,Front Row,00:00:16,24.43428,0,0,7.83508,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,≥ 10,0,0,2.09,0.65605,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,20,BIP,Game - Sub,rd4,14:36:16,Forward,Front Row,Front Row,Front Row,00:00:16,40.79255,1.14,0,7.4813,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,0,0.92904,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,29,BIP,Game - Sub,rd4,14:36:16,Back,Outside Backs,Outside Backs,Back Three,00:00:16,28.60496,0.61,0,7.96183,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,≥ 10,0,0,3.66,0.50657,0,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,34,BIP,Game - Starter,rd4,14:36:16,Back,Outside Backs,Outside Backs,Centres,00:00:16,17.00298,7.13,0,13.42925,2.4,13:05:21,14:36:32,0,0,0,1,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,1,2.17,0.59986,0,0,1,3.50903,3.49097,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,15,BIP,Game - Starter,rd4,14:36:16,Back,Inside Backs,Inside Backs,Halves,00:00:16,25.17666,3.8,0,10.48643,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,11.44,0.68507,1,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,11,BIP,Game - Sub,rd4,14:36:16,Forward,Back Row,Back Row,Back Row,00:00:16,18.42966,8.07,1,9.5959,0,13:05:21,14:36:32,0,0,0,1,0,1,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,1,0,0.40937,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,41,BIP,Game - Sub,rd4,14:36:16,Forward,Front Row,Front Row,Front Row,00:00:16,48.06362,9.63,0,6.76244,8.63,13:05:21,14:36:32,1,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,≥ 10,0,0,0,0.72714,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,39,BIP,Game - Starter,rd4,14:36:16,Forward,Back Row,Back Row,Back Row,00:00:16,31.35064,1.21,0,13.66111,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,0,0.05666,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,36,BIP,Game - Starter,rd4,14:36:16,Back,Inside Backs,Inside Backs,Centres,00:00:16,26.76045,6.79,1,9.92317,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,6.58,0.89869,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,16,BIP,Game - Starter,rd4,14:36:16,Back,Outside Backs,Outside Backs,Back Three,00:00:16,18.82832,4.4,0,11.56301,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,8.43,0.76428,1,0,1,8.996,9.02808,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,10,BIP,Game - Sub,rd4,14:36:16,Forward,Locks,Locks,Second Row,00:00:16,28.81836,0.3,0,11.70008,0,13:05:21,14:36:32,0,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,0,0.09234,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,40,BIP,Game - Starter,rd4,14:36:16,Forward,Back Row,Back Row,Back Row,00:00:16,17.54678,7.47,1,12.47944,0,13:05:21,14:36:32,1,0,0,0,0,0,0,0,0,0,00:00:16,00:00:06,Second Half,16-30,0-15,0.375,01:00.4,1:0-0.5,16,6,7 days,0,0,10.13,0.50506,3,0,1,3.29297,3.27002,0,5
a92d37c4,fix_qaJKZW6K,team_WToSrG,6,BIP,Game - Starter,rd4,14:36:38,Back,Outside Backs,Outside Backs,Back Three,00:00:03,18.98789,17.86,1,6.48036,13.36,13:05:21,14:36:41,0,0,0,0,0,0,0,0,0,0,00:00:03,00:00:53,Second Half,0-15,46-60,17.66666667,01:17.7,1:3+,3,53,7 days,0,0,0,0.44289,0,0,0,0,0,0,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,4,BIP,Game - Starter,rd4,14:36:38,Forward,Locks,Locks,Second Row,00:00:03,6.57988,0,0,3.47456,0,13:05:21,14:36:41,0,0,0,0,0,0,0,0,0,0,00:00:03,00:00:53,Second Half,0-15,46-60,17.66666667,01:17.7,1:3+,3,53,7 days,0,0,0,0.19201,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,21,BIP,Game - Sub,rd4,14:36:38,Back,Inside Backs,Scrum Halve,Halves,00:00:03,3.32437,0,0,0.63273,0,13:05:21,14:36:41,0,0,0,0,0,0,0,0,0,0,00:00:03,00:00:53,Second Half,0-15,46-60,17.66666667,01:17.7,1:3+,3,53,7 days,0,0,0,0.05747,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,32,BIP,Game - Starter,rd4,14:36:38,Forward,Front Row,Front Row,Front Row,00:00:03,7.34741,0,0,1.90375,0,13:05:21,14:36:41,0,0,0,0,0,0,0,0,0,0,00:00:03,00:00:53,Second Half,0-15,46-60,17.66666667,01:17.7,1:3+,3,53,≥ 10,0,0,12.82,0.84785,1,0,1,25.86719,26.68701,29.8,1
a92d37c4,fix_qaJKZW6K,team_WToSrG,20,BIP,Game - Sub,rd4,14:36:38,Forward,Front Row,Front Row,Front Row,00:00:03,5.60322,0,0,2.32966,0,13:05:21,14:36:41,0,0,0,0,0,0,0,0,0,0,00:00:03,00:00:53,Second Half,0-15,46-60,17.66666667,01:17.7,1:3+,3,53,7 days,0,0,0,0.51764,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,29,BIP,Game - Sub,rd4,14:36:38,Back,Outside Backs,Outside Backs,Back Three,00:00:03,7.73203,0,0,3.03801,0,13:05:21,14:36:41,0,0,0,0,0,0,0,0,0,0,00:00:03,00:00:53,Second Half,0-15,46-60,17.66666667,01:17.7,1:3+,3,53,≥ 10,0,0,0,0.176,0,0,0,0,0,0,0
a92d37c4,fix_qaJKZW6K,team_WToSrG,34,BIP,Game - Starter,rd4,14:36:38,Back,Outside Backs,Outside Backs,Centres,00:00:03,8.93853,0,0,1.0353,0,13:05:21,14:36:41,0,0,0,0,0,0,0,0,0,0,00:00:03,00:00:53,Second Half,0-15,46-60,17.66666667,01:17.7,1:3+,3,53,7 days,0,0,0,0.50311,0,0,0,0,0,0,0
